"Sample","Dilution","Count","CFU_Count","Cq","Quantity","CFU_TaqMan","Date_Collected","Collected_By"
"ZH_10","N4.1",NA,NA,"25.03850577238709",25.2892011337131,8817713.08706871,"20241015","ZH"
"ZH_10","N4.1",NA,NA,"25.197644660521036",23.0264686676899,8028754.76558225,"20241015","ZH"
"ZH_10","N4.2",NA,NA,"25.134965225322716",23.8924538779694,8330702.18897119,"20241015","ZH"
"ZH_10","N4.2",NA,NA,"25.03850577238709",25.2892011337131,8817713.08706871,"20241015","ZH"
"ZH_10","N4.2",NA,NA,"25.197644660521036",23.0264686676899,8028754.76558225,"20241015","ZH"
"ZH_10","N5",3,6e+06,"25.134965225322716",23.8924538779694,8330702.18897119,"20241015","ZH"
"ZH_10","N5",3,6e+06,"25.03850577238709",25.2892011337131,8817713.08706871,"20241015","ZH"
"ZH_10","N5",3,6e+06,"25.197644660521036",23.0264686676899,8028754.76558225,"20241015","ZH"
"ZH_10","N5.1",3,6e+06,"25.134965225322716",23.8924538779694,8330702.18897119,"20241015","ZH"
"ZH_10","N5.1",3,6e+06,"25.03850577238709",25.2892011337131,8817713.08706871,"20241015","ZH"
"ZH_10","N5.1",3,6e+06,"25.197644660521036",23.0264686676899,8028754.76558225,"20241015","ZH"
"ZH_10","N5.2",7,1.4e+07,"25.134965225322716",23.8924538779694,8330702.18897119,"20241015","ZH"
"ZH_10","N5.2",7,1.4e+07,"25.03850577238709",25.2892011337131,8817713.08706871,"20241015","ZH"
"ZH_10","N5.2",7,1.4e+07,"25.197644660521036",23.0264686676899,8028754.76558225,"20241015","ZH"
"ZH_11","N3",NA,NA,"27.689157009221987",5.30759535613474,1850625.99586288,"20241015","ZH"
"ZH_11","N3",NA,NA,"27.555268953822257",5.7431003694583,2002475.72156844,"20241015","ZH"
"ZH_11","N3",NA,NA,"27.55246357555839",5.75259795865469,2005787.29381265,"20241015","ZH"
"ZH_11","N3.1",NA,NA,"27.689157009221987",5.30759535613474,1850625.99586288,"20241015","ZH"
"ZH_11","N3.1",NA,NA,"27.555268953822257",5.7431003694583,2002475.72156844,"20241015","ZH"
"ZH_11","N3.1",NA,NA,"27.55246357555839",5.75259795865469,2005787.29381265,"20241015","ZH"
"ZH_11","N3.2",NA,NA,"27.689157009221987",5.30759535613474,1850625.99586288,"20241015","ZH"
"ZH_11","N3.2",NA,NA,"27.555268953822257",5.7431003694583,2002475.72156844,"20241015","ZH"
"ZH_11","N3.2",NA,NA,"27.55246357555839",5.75259795865469,2005787.29381265,"20241015","ZH"
"ZH_11","N4",24,4800000,"27.689157009221987",5.30759535613474,1850625.99586288,"20241015","ZH"
"ZH_11","N4",24,4800000,"27.555268953822257",5.7431003694583,2002475.72156844,"20241015","ZH"
"ZH_11","N4",24,4800000,"27.55246357555839",5.75259795865469,2005787.29381265,"20241015","ZH"
"ZH_11","N4.1",21,4200000,"27.689157009221987",5.30759535613474,1850625.99586288,"20241015","ZH"
"ZH_11","N4.1",21,4200000,"27.555268953822257",5.7431003694583,2002475.72156844,"20241015","ZH"
"ZH_11","N4.1",21,4200000,"27.55246357555839",5.75259795865469,2005787.29381265,"20241015","ZH"
"ZH_11","N4.2",11,2200000,"27.689157009221987",5.30759535613474,1850625.99586288,"20241015","ZH"
"ZH_11","N4.2",11,2200000,"27.555268953822257",5.7431003694583,2002475.72156844,"20241015","ZH"
"ZH_11","N4.2",11,2200000,"27.55246357555839",5.75259795865469,2005787.29381265,"20241015","ZH"
"ZH_11","N5",NA,NA,"27.689157009221987",5.30759535613474,1850625.99586288,"20241015","ZH"
"ZH_11","N5",NA,NA,"27.555268953822257",5.7431003694583,2002475.72156844,"20241015","ZH"
"ZH_11","N5",NA,NA,"27.55246357555839",5.75259795865469,2005787.29381265,"20241015","ZH"
"ZH_11","N5.1",NA,NA,"27.689157009221987",5.30759535613474,1850625.99586288,"20241015","ZH"
"ZH_11","N5.1",NA,NA,"27.555268953822257",5.7431003694583,2002475.72156844,"20241015","ZH"
"ZH_11","N5.1",NA,NA,"27.55246357555839",5.75259795865469,2005787.29381265,"20241015","ZH"
"ZH_11","N5.2",NA,NA,"27.689157009221987",5.30759535613474,1850625.99586288,"20241015","ZH"
"ZH_11","N5.2",NA,NA,"27.555268953822257",5.7431003694583,2002475.72156844,"20241015","ZH"
"ZH_11","N5.2",NA,NA,"27.55246357555839",5.75259795865469,2005787.29381265,"20241015","ZH"
"ZH_12","N3",NA,NA,"33.007028971405944",0.231517975208893,80724.5380784145,"20241015","ZH"
"ZH_12","N3",NA,NA,"32.248751482384066",0.361869768740412,126174.954233058,"20241015","ZH"
"ZH_12","N3",NA,NA,"31.754585360887177",0.484127921459576,168803.31989525,"20241015","ZH"
"ZH_12","N3.1",NA,NA,"33.007028971405944",0.231517975208893,80724.5380784145,"20241015","ZH"
"ZH_12","N3.1",NA,NA,"32.248751482384066",0.361869768740412,126174.954233058,"20241015","ZH"
"ZH_12","N3.1",NA,NA,"31.754585360887177",0.484127921459576,168803.31989525,"20241015","ZH"
"ZH_12","N3.2",NA,NA,"33.007028971405944",0.231517975208893,80724.5380784145,"20241015","ZH"
"ZH_12","N3.2",NA,NA,"32.248751482384066",0.361869768740412,126174.954233058,"20241015","ZH"
"ZH_12","N3.2",NA,NA,"31.754585360887177",0.484127921459576,168803.31989525,"20241015","ZH"
"ZH_12","N4",NA,NA,"33.007028971405944",0.231517975208893,80724.5380784145,"20241015","ZH"
"ZH_12","N4",NA,NA,"32.248751482384066",0.361869768740412,126174.954233058,"20241015","ZH"
"ZH_12","N4",NA,NA,"31.754585360887177",0.484127921459576,168803.31989525,"20241015","ZH"
"ZH_12","N4.1",NA,NA,"33.007028971405944",0.231517975208893,80724.5380784145,"20241015","ZH"
"ZH_12","N4.1",NA,NA,"32.248751482384066",0.361869768740412,126174.954233058,"20241015","ZH"
"ZH_12","N4.1",NA,NA,"31.754585360887177",0.484127921459576,168803.31989525,"20241015","ZH"
"ZH_12","N4.2",NA,NA,"33.007028971405944",0.231517975208893,80724.5380784145,"20241015","ZH"
"ZH_12","N4.2",NA,NA,"32.248751482384066",0.361869768740412,126174.954233058,"20241015","ZH"
"ZH_12","N4.2",NA,NA,"31.754585360887177",0.484127921459576,168803.31989525,"20241015","ZH"
"ZH_12","N5",NA,NA,"33.007028971405944",0.231517975208893,80724.5380784145,"20241015","ZH"
"ZH_12","N5",NA,NA,"32.248751482384066",0.361869768740412,126174.954233058,"20241015","ZH"
"ZH_12","N5",NA,NA,"31.754585360887177",0.484127921459576,168803.31989525,"20241015","ZH"
"ZH_12","N5.1",NA,NA,"33.007028971405944",0.231517975208893,80724.5380784145,"20241015","ZH"
"ZH_12","N5.1",NA,NA,"32.248751482384066",0.361869768740412,126174.954233058,"20241015","ZH"
"ZH_12","N5.1",NA,NA,"31.754585360887177",0.484127921459576,168803.31989525,"20241015","ZH"
"ZH_12","N5.2",NA,NA,"33.007028971405944",0.231517975208893,80724.5380784145,"20241015","ZH"
"ZH_12","N5.2",NA,NA,"32.248751482384066",0.361869768740412,126174.954233058,"20241015","ZH"
"ZH_12","N5.2",NA,NA,"31.754585360887177",0.484127921459576,168803.31989525,"20241015","ZH"
"ZH_13","N3",NA,NA,"26.068677141473394",13.7853245426895,4806598.51558212,"20241015","ZH"
"ZH_13","N3",NA,NA,"26.047404781900575",13.9591338096861,4867201.46781246,"20241015","ZH"
"ZH_13","N3",NA,NA,"26.104697537620353",13.495934688719,4705695.49815865,"20241015","ZH"
"ZH_13","N3.1",NA,NA,"26.068677141473394",13.7853245426895,4806598.51558212,"20241015","ZH"
"ZH_13","N3.1",NA,NA,"26.047404781900575",13.9591338096861,4867201.46781246,"20241015","ZH"
"ZH_13","N3.1",NA,NA,"26.104697537620353",13.495934688719,4705695.49815865,"20241015","ZH"
"ZH_13","N3.2",NA,NA,"26.068677141473394",13.7853245426895,4806598.51558212,"20241015","ZH"
"ZH_13","N3.2",NA,NA,"26.047404781900575",13.9591338096861,4867201.46781246,"20241015","ZH"
"ZH_13","N3.2",NA,NA,"26.104697537620353",13.495934688719,4705695.49815865,"20241015","ZH"
"ZH_13","N4",NA,NA,"26.068677141473394",13.7853245426895,4806598.51558212,"20241015","ZH"
"ZH_13","N4",NA,NA,"26.047404781900575",13.9591338096861,4867201.46781246,"20241015","ZH"
"ZH_13","N4",NA,NA,"26.104697537620353",13.495934688719,4705695.49815865,"20241015","ZH"
"ZH_13","N4.1",NA,NA,"26.068677141473394",13.7853245426895,4806598.51558212,"20241015","ZH"
"ZH_13","N4.1",NA,NA,"26.047404781900575",13.9591338096861,4867201.46781246,"20241015","ZH"
"ZH_13","N4.1",NA,NA,"26.104697537620353",13.495934688719,4705695.49815865,"20241015","ZH"
"ZH_13","N4.2",NA,NA,"26.068677141473394",13.7853245426895,4806598.51558212,"20241015","ZH"
"ZH_13","N4.2",NA,NA,"26.047404781900575",13.9591338096861,4867201.46781246,"20241015","ZH"
"ZH_13","N4.2",NA,NA,"26.104697537620353",13.495934688719,4705695.49815865,"20241015","ZH"
"ZH_13","N5",7,1.4e+07,"26.068677141473394",13.7853245426895,4806598.51558212,"20241015","ZH"
"ZH_13","N5",7,1.4e+07,"26.047404781900575",13.9591338096861,4867201.46781246,"20241015","ZH"
"ZH_13","N5",7,1.4e+07,"26.104697537620353",13.495934688719,4705695.49815865,"20241015","ZH"
"ZH_13","N5.1",4,8e+06,"26.068677141473394",13.7853245426895,4806598.51558212,"20241015","ZH"
"ZH_13","N5.1",4,8e+06,"26.047404781900575",13.9591338096861,4867201.46781246,"20241015","ZH"
"ZH_13","N5.1",4,8e+06,"26.104697537620353",13.495934688719,4705695.49815865,"20241015","ZH"
"ZH_13","N5.2",3,6e+06,"26.068677141473394",13.7853245426895,4806598.51558212,"20241015","ZH"
"ZH_13","N5.2",3,6e+06,"26.047404781900575",13.9591338096861,4867201.46781246,"20241015","ZH"
"ZH_13","N5.2",3,6e+06,"26.104697537620353",13.495934688719,4705695.49815865,"20241015","ZH"
"ZH_14","N3",NA,NA,"24.17306498238399",42.1031994369429,14680334.5317095,"20241015","ZH"
"ZH_14","N3",NA,NA,"24.204903676971732",41.3209932766827,14407598.7715072,"20241015","ZH"
"ZH_14","N3",NA,NA,"24.16452914074685",42.3154116284545,14754327.6249842,"20241015","ZH"
"ZH_14","N3.1",NA,NA,"24.17306498238399",42.1031994369429,14680334.5317095,"20241015","ZH"
"ZH_14","N3.1",NA,NA,"24.204903676971732",41.3209932766827,14407598.7715072,"20241015","ZH"
"ZH_14","N3.1",NA,NA,"24.16452914074685",42.3154116284545,14754327.6249842,"20241015","ZH"
"ZH_14","N3.2",NA,NA,"24.17306498238399",42.1031994369429,14680334.5317095,"20241015","ZH"
"ZH_14","N3.2",NA,NA,"24.204903676971732",41.3209932766827,14407598.7715072,"20241015","ZH"
"ZH_14","N3.2",NA,NA,"24.16452914074685",42.3154116284545,14754327.6249842,"20241015","ZH"
"ZH_14","N4",NA,NA,"24.17306498238399",42.1031994369429,14680334.5317095,"20241015","ZH"
"ZH_14","N4",NA,NA,"24.204903676971732",41.3209932766827,14407598.7715072,"20241015","ZH"
"ZH_14","N4",NA,NA,"24.16452914074685",42.3154116284545,14754327.6249842,"20241015","ZH"
"ZH_14","N4.1",NA,NA,"24.17306498238399",42.1031994369429,14680334.5317095,"20241015","ZH"
"ZH_14","N4.1",NA,NA,"24.204903676971732",41.3209932766827,14407598.7715072,"20241015","ZH"
"ZH_14","N4.1",NA,NA,"24.16452914074685",42.3154116284545,14754327.6249842,"20241015","ZH"
"ZH_14","N4.2",NA,NA,"24.17306498238399",42.1031994369429,14680334.5317095,"20241015","ZH"
"ZH_14","N4.2",NA,NA,"24.204903676971732",41.3209932766827,14407598.7715072,"20241015","ZH"
"ZH_14","N4.2",NA,NA,"24.16452914074685",42.3154116284545,14754327.6249842,"20241015","ZH"
"ZH_14","N5",5,1e+07,"24.17306498238399",42.1031994369429,14680334.5317095,"20241015","ZH"
"ZH_14","N5",5,1e+07,"24.204903676971732",41.3209932766827,14407598.7715072,"20241015","ZH"
"ZH_14","N5",5,1e+07,"24.16452914074685",42.3154116284545,14754327.6249842,"20241015","ZH"
"ZH_14","N5.1",5,1e+07,"24.17306498238399",42.1031994369429,14680334.5317095,"20241015","ZH"
"ZH_14","N5.1",5,1e+07,"24.204903676971732",41.3209932766827,14407598.7715072,"20241015","ZH"
"ZH_14","N5.1",5,1e+07,"24.16452914074685",42.3154116284545,14754327.6249842,"20241015","ZH"
"ZH_14","N5.2",9,1.8e+07,"24.17306498238399",42.1031994369429,14680334.5317095,"20241015","ZH"
"ZH_14","N5.2",9,1.8e+07,"24.204903676971732",41.3209932766827,14407598.7715072,"20241015","ZH"
"ZH_14","N5.2",9,1.8e+07,"24.16452914074685",42.3154116284545,14754327.6249842,"20241015","ZH"
"ZH_15","N3",NA,NA,"27.26706859450899",6.80562689948551,2372952.19647333,"20241015","ZH"
"ZH_15","N3",NA,NA,"27.304745475163834",6.65626157094285,2320872.23533572,"20241015","ZH"
"ZH_15","N3",NA,NA,"27.29692201241165",6.68700463108465,2331591.5729026,"20241015","ZH"
"ZH_15","N3.1",NA,NA,"27.26706859450899",6.80562689948551,2372952.19647333,"20241015","ZH"
"ZH_15","N3.1",NA,NA,"27.304745475163834",6.65626157094285,2320872.23533572,"20241015","ZH"
"ZH_15","N3.1",NA,NA,"27.29692201241165",6.68700463108465,2331591.5729026,"20241015","ZH"
"ZH_15","N3.2",NA,NA,"27.26706859450899",6.80562689948551,2372952.19647333,"20241015","ZH"
"ZH_15","N3.2",NA,NA,"27.304745475163834",6.65626157094285,2320872.23533572,"20241015","ZH"
"ZH_15","N3.2",NA,NA,"27.29692201241165",6.68700463108465,2331591.5729026,"20241015","ZH"
"ZH_15","N4",NA,NA,"27.26706859450899",6.80562689948551,2372952.19647333,"20241015","ZH"
"ZH_15","N4",NA,NA,"27.304745475163834",6.65626157094285,2320872.23533572,"20241015","ZH"
"ZH_15","N4",NA,NA,"27.29692201241165",6.68700463108465,2331591.5729026,"20241015","ZH"
"ZH_15","N4.1",NA,NA,"27.26706859450899",6.80562689948551,2372952.19647333,"20241015","ZH"
"ZH_15","N4.1",NA,NA,"27.304745475163834",6.65626157094285,2320872.23533572,"20241015","ZH"
"ZH_15","N4.1",NA,NA,"27.29692201241165",6.68700463108465,2331591.5729026,"20241015","ZH"
"ZH_15","N4.2",NA,NA,"27.26706859450899",6.80562689948551,2372952.19647333,"20241015","ZH"
"ZH_15","N4.2",NA,NA,"27.304745475163834",6.65626157094285,2320872.23533572,"20241015","ZH"
"ZH_15","N4.2",NA,NA,"27.29692201241165",6.68700463108465,2331591.5729026,"20241015","ZH"
"ZH_15","N5",4,8e+06,"27.26706859450899",6.80562689948551,2372952.19647333,"20241015","ZH"
"ZH_15","N5",4,8e+06,"27.304745475163834",6.65626157094285,2320872.23533572,"20241015","ZH"
"ZH_15","N5",4,8e+06,"27.29692201241165",6.68700463108465,2331591.5729026,"20241015","ZH"
"ZH_15","N5.1",4,8e+06,"27.26706859450899",6.80562689948551,2372952.19647333,"20241015","ZH"
"ZH_15","N5.1",4,8e+06,"27.304745475163834",6.65626157094285,2320872.23533572,"20241015","ZH"
"ZH_15","N5.1",4,8e+06,"27.29692201241165",6.68700463108465,2331591.5729026,"20241015","ZH"
"ZH_15","N5.2",4,8e+06,"27.26706859450899",6.80562689948551,2372952.19647333,"20241015","ZH"
"ZH_15","N5.2",4,8e+06,"27.304745475163834",6.65626157094285,2320872.23533572,"20241015","ZH"
"ZH_15","N5.2",4,8e+06,"27.29692201241165",6.68700463108465,2331591.5729026,"20241015","ZH"
"ZH_16","N3",NA,NA,"27.791889043405504",4.99595966274045,1741966.40960267,"20241015","ZH"
"ZH_16","N3",NA,NA,"27.988792459743394",4.44888291232651,1551214.40457689,"20241015","ZH"
"ZH_16","N3",NA,NA,"27.65594394145692",5.41244775408598,1887185.40937447,"20241015","ZH"
"ZH_16","N3.1",NA,NA,"27.791889043405504",4.99595966274045,1741966.40960267,"20241015","ZH"
"ZH_16","N3.1",NA,NA,"27.988792459743394",4.44888291232651,1551214.40457689,"20241015","ZH"
"ZH_16","N3.1",NA,NA,"27.65594394145692",5.41244775408598,1887185.40937447,"20241015","ZH"
"ZH_16","N3.2",NA,NA,"27.791889043405504",4.99595966274045,1741966.40960267,"20241015","ZH"
"ZH_16","N3.2",NA,NA,"27.988792459743394",4.44888291232651,1551214.40457689,"20241015","ZH"
"ZH_16","N3.2",NA,NA,"27.65594394145692",5.41244775408598,1887185.40937447,"20241015","ZH"
"ZH_16","N4",8,1600000,"27.791889043405504",4.99595966274045,1741966.40960267,"20241015","ZH"
"ZH_16","N4",8,1600000,"27.988792459743394",4.44888291232651,1551214.40457689,"20241015","ZH"
"ZH_16","N4",8,1600000,"27.65594394145692",5.41244775408598,1887185.40937447,"20241015","ZH"
"ZH_16","N4.1",11,2200000,"27.791889043405504",4.99595966274045,1741966.40960267,"20241015","ZH"
"ZH_16","N4.1",11,2200000,"27.988792459743394",4.44888291232651,1551214.40457689,"20241015","ZH"
"ZH_16","N4.1",11,2200000,"27.65594394145692",5.41244775408598,1887185.40937447,"20241015","ZH"
"ZH_16","N4.2",17,3400000,"27.791889043405504",4.99595966274045,1741966.40960267,"20241015","ZH"
"ZH_16","N4.2",17,3400000,"27.988792459743394",4.44888291232651,1551214.40457689,"20241015","ZH"
"ZH_16","N4.2",17,3400000,"27.65594394145692",5.41244775408598,1887185.40937447,"20241015","ZH"
"ZH_16","N5",NA,NA,"27.791889043405504",4.99595966274045,1741966.40960267,"20241015","ZH"
"ZH_16","N5",NA,NA,"27.988792459743394",4.44888291232651,1551214.40457689,"20241015","ZH"
"ZH_16","N5",NA,NA,"27.65594394145692",5.41244775408598,1887185.40937447,"20241015","ZH"
"ZH_16","N5.1",NA,NA,"27.791889043405504",4.99595966274045,1741966.40960267,"20241015","ZH"
"ZH_16","N5.1",NA,NA,"27.988792459743394",4.44888291232651,1551214.40457689,"20241015","ZH"
"ZH_16","N5.1",NA,NA,"27.65594394145692",5.41244775408598,1887185.40937447,"20241015","ZH"
"ZH_16","N5.2",NA,NA,"27.791889043405504",4.99595966274045,1741966.40960267,"20241015","ZH"
"ZH_16","N5.2",NA,NA,"27.988792459743394",4.44888291232651,1551214.40457689,"20241015","ZH"
"ZH_16","N5.2",NA,NA,"27.65594394145692",5.41244775408598,1887185.40937447,"20241015","ZH"
"ZH_17","N3",NA,NA,"24.96965061408597",26.3359069264669,9182673.26585316,"20241015","ZH"
"ZH_17","N3",NA,NA,"24.830331451668606",28.5881569824294,9967976.63264623,"20241015","ZH"
"ZH_17","N3",NA,NA,"24.86374703608294",28.0309904001648,9773706.55514812,"20241015","ZH"
"ZH_17","N3.1",NA,NA,"24.96965061408597",26.3359069264669,9182673.26585316,"20241015","ZH"
"ZH_17","N3.1",NA,NA,"24.830331451668606",28.5881569824294,9967976.63264623,"20241015","ZH"
"ZH_17","N3.1",NA,NA,"24.86374703608294",28.0309904001648,9773706.55514812,"20241015","ZH"
"ZH_17","N3.2",NA,NA,"24.96965061408597",26.3359069264669,9182673.26585316,"20241015","ZH"
"ZH_17","N3.2",NA,NA,"24.830331451668606",28.5881569824294,9967976.63264623,"20241015","ZH"
"ZH_17","N3.2",NA,NA,"24.86374703608294",28.0309904001648,9773706.55514812,"20241015","ZH"
"ZH_17","N4",NA,NA,"24.96965061408597",26.3359069264669,9182673.26585316,"20241015","ZH"
"ZH_17","N4",NA,NA,"24.830331451668606",28.5881569824294,9967976.63264623,"20241015","ZH"
"ZH_17","N4",NA,NA,"24.86374703608294",28.0309904001648,9773706.55514812,"20241015","ZH"
"ZH_17","N4.1",NA,NA,"24.96965061408597",26.3359069264669,9182673.26585316,"20241015","ZH"
"ZH_17","N4.1",NA,NA,"24.830331451668606",28.5881569824294,9967976.63264623,"20241015","ZH"
"ZH_17","N4.1",NA,NA,"24.86374703608294",28.0309904001648,9773706.55514812,"20241015","ZH"
"ZH_17","N4.2",NA,NA,"24.96965061408597",26.3359069264669,9182673.26585316,"20241015","ZH"
"ZH_17","N4.2",NA,NA,"24.830331451668606",28.5881569824294,9967976.63264623,"20241015","ZH"
"ZH_17","N4.2",NA,NA,"24.86374703608294",28.0309904001648,9773706.55514812,"20241015","ZH"
"ZH_17","N5",26,5.2e+07,"24.96965061408597",26.3359069264669,9182673.26585316,"20241015","ZH"
"ZH_17","N5",26,5.2e+07,"24.830331451668606",28.5881569824294,9967976.63264623,"20241015","ZH"
"ZH_17","N5",26,5.2e+07,"24.86374703608294",28.0309904001648,9773706.55514812,"20241015","ZH"
"ZH_17","N5.1",39,7.8e+07,"24.96965061408597",26.3359069264669,9182673.26585316,"20241015","ZH"
"ZH_17","N5.1",39,7.8e+07,"24.830331451668606",28.5881569824294,9967976.63264623,"20241015","ZH"
"ZH_17","N5.1",39,7.8e+07,"24.86374703608294",28.0309904001648,9773706.55514812,"20241015","ZH"
"ZH_17","N5.2",34,6.8e+07,"24.96965061408597",26.3359069264669,9182673.26585316,"20241015","ZH"
"ZH_17","N5.2",34,6.8e+07,"24.830331451668606",28.5881569824294,9967976.63264623,"20241015","ZH"
"ZH_17","N5.2",34,6.8e+07,"24.86374703608294",28.0309904001648,9773706.55514812,"20241015","ZH"
"ZH_18","N3",NA,NA,"27.274718214543633",6.77503216635892,2362284.57683365,"20241015","ZH"
"ZH_18","N3",NA,NA,"27.20682139400894",7.051465519,2458669.98570432,"20241015","ZH"
"ZH_18","N3",NA,NA,"27.101249068032935",7.50386161400969,2616409.20990575,"20241015","ZH"
"ZH_18","N3.1",NA,NA,"27.274718214543633",6.77503216635892,2362284.57683365,"20241015","ZH"
"ZH_18","N3.1",NA,NA,"27.20682139400894",7.051465519,2458669.98570432,"20241015","ZH"
"ZH_18","N3.1",NA,NA,"27.101249068032935",7.50386161400969,2616409.20990575,"20241015","ZH"
"ZH_18","N3.2",NA,NA,"27.274718214543633",6.77503216635892,2362284.57683365,"20241015","ZH"
"ZH_18","N3.2",NA,NA,"27.20682139400894",7.051465519,2458669.98570432,"20241015","ZH"
"ZH_18","N3.2",NA,NA,"27.101249068032935",7.50386161400969,2616409.20990575,"20241015","ZH"
"ZH_18","N4",NA,NA,"27.274718214543633",6.77503216635892,2362284.57683365,"20241015","ZH"
"ZH_18","N4",NA,NA,"27.20682139400894",7.051465519,2458669.98570432,"20241015","ZH"
"ZH_18","N4",NA,NA,"27.101249068032935",7.50386161400969,2616409.20990575,"20241015","ZH"
"ZH_18","N4.1",NA,NA,"27.274718214543633",6.77503216635892,2362284.57683365,"20241015","ZH"
"ZH_18","N4.1",NA,NA,"27.20682139400894",7.051465519,2458669.98570432,"20241015","ZH"
"ZH_18","N4.1",NA,NA,"27.101249068032935",7.50386161400969,2616409.20990575,"20241015","ZH"
"ZH_18","N4.2",NA,NA,"27.274718214543633",6.77503216635892,2362284.57683365,"20241015","ZH"
"ZH_18","N4.2",NA,NA,"27.20682139400894",7.051465519,2458669.98570432,"20241015","ZH"
"ZH_18","N4.2",NA,NA,"27.101249068032935",7.50386161400969,2616409.20990575,"20241015","ZH"
"ZH_18","N5",4,8e+06,"27.274718214543633",6.77503216635892,2362284.57683365,"20241015","ZH"
"ZH_18","N5",4,8e+06,"27.20682139400894",7.051465519,2458669.98570432,"20241015","ZH"
"ZH_18","N5",4,8e+06,"27.101249068032935",7.50386161400969,2616409.20990575,"20241015","ZH"
"ZH_18","N5.1",2,4e+06,"27.274718214543633",6.77503216635892,2362284.57683365,"20241015","ZH"
"ZH_18","N5.1",2,4e+06,"27.20682139400894",7.051465519,2458669.98570432,"20241015","ZH"
"ZH_18","N5.1",2,4e+06,"27.101249068032935",7.50386161400969,2616409.20990575,"20241015","ZH"
"ZH_18","N5.2",2,4e+06,"27.274718214543633",6.77503216635892,2362284.57683365,"20241015","ZH"
"ZH_18","N5.2",2,4e+06,"27.20682139400894",7.051465519,2458669.98570432,"20241015","ZH"
"ZH_18","N5.2",2,4e+06,"27.101249068032935",7.50386161400969,2616409.20990575,"20241015","ZH"
"ZH_19","N3",NA,NA,"26.981814937123918",8.05074552444767,2807093.97644619,"20241015","ZH"
"ZH_19","N3",NA,NA,"26.945731032195347",8.22368320449931,2867393.0280681,"20241015","ZH"
"ZH_19","N3",NA,NA,"26.748144749937524",9.23866025439985,3221290.18633189,"20241015","ZH"
"ZH_19","N3.1",NA,NA,"26.981814937123918",8.05074552444767,2807093.97644619,"20241015","ZH"
"ZH_19","N3.1",NA,NA,"26.945731032195347",8.22368320449931,2867393.0280681,"20241015","ZH"
"ZH_19","N3.1",NA,NA,"26.748144749937524",9.23866025439985,3221290.18633189,"20241015","ZH"
"ZH_19","N3.2",NA,NA,"26.981814937123918",8.05074552444767,2807093.97644619,"20241015","ZH"
"ZH_19","N3.2",NA,NA,"26.945731032195347",8.22368320449931,2867393.0280681,"20241015","ZH"
"ZH_19","N3.2",NA,NA,"26.748144749937524",9.23866025439985,3221290.18633189,"20241015","ZH"
"ZH_19","N4",19,3800000,"26.981814937123918",8.05074552444767,2807093.97644619,"20241015","ZH"
"ZH_19","N4",19,3800000,"26.945731032195347",8.22368320449931,2867393.0280681,"20241015","ZH"
"ZH_19","N4",19,3800000,"26.748144749937524",9.23866025439985,3221290.18633189,"20241015","ZH"
"ZH_19","N4.1",23,4600000,"26.981814937123918",8.05074552444767,2807093.97644619,"20241015","ZH"
"ZH_19","N4.1",23,4600000,"26.945731032195347",8.22368320449931,2867393.0280681,"20241015","ZH"
"ZH_19","N4.1",23,4600000,"26.748144749937524",9.23866025439985,3221290.18633189,"20241015","ZH"
"ZH_19","N4.2",25,5e+06,"26.981814937123918",8.05074552444767,2807093.97644619,"20241015","ZH"
"ZH_19","N4.2",25,5e+06,"26.945731032195347",8.22368320449931,2867393.0280681,"20241015","ZH"
"ZH_19","N4.2",25,5e+06,"26.748144749937524",9.23866025439985,3221290.18633189,"20241015","ZH"
"ZH_19","N5",NA,NA,"26.981814937123918",8.05074552444767,2807093.97644619,"20241015","ZH"
"ZH_19","N5",NA,NA,"26.945731032195347",8.22368320449931,2867393.0280681,"20241015","ZH"
"ZH_19","N5",NA,NA,"26.748144749937524",9.23866025439985,3221290.18633189,"20241015","ZH"
"ZH_19","N5.1",NA,NA,"26.981814937123918",8.05074552444767,2807093.97644619,"20241015","ZH"
"ZH_19","N5.1",NA,NA,"26.945731032195347",8.22368320449931,2867393.0280681,"20241015","ZH"
"ZH_19","N5.1",NA,NA,"26.748144749937524",9.23866025439985,3221290.18633189,"20241015","ZH"
"ZH_19","N5.2",NA,NA,"26.981814937123918",8.05074552444767,2807093.97644619,"20241015","ZH"
"ZH_19","N5.2",NA,NA,"26.945731032195347",8.22368320449931,2867393.0280681,"20241015","ZH"
"ZH_19","N5.2",NA,NA,"26.748144749937524",9.23866025439985,3221290.18633189,"20241015","ZH"
"ZH_20","N3",NA,NA,"24.424418052470315",36.30938691,12660176.7468619,"20241015","ZH"
"ZH_20","N3",NA,NA,"24.494012229196528",34.85111735755,12151714.5598152,"20241015","ZH"
"ZH_20","N3",NA,NA,"24.264977741956855",39.8844667952465,13906717.8505043,"20241015","ZH"
"ZH_20","N3.1",NA,NA,"24.424418052470315",36.30938691,12660176.7468619,"20241015","ZH"
"ZH_20","N3.1",NA,NA,"24.494012229196528",34.85111735755,12151714.5598152,"20241015","ZH"
"ZH_20","N3.1",NA,NA,"24.264977741956855",39.8844667952465,13906717.8505043,"20241015","ZH"
"ZH_20","N3.2",NA,NA,"24.424418052470315",36.30938691,12660176.7468619,"20241015","ZH"
"ZH_20","N3.2",NA,NA,"24.494012229196528",34.85111735755,12151714.5598152,"20241015","ZH"
